,Field_ID,Elevation,Latitude,Longitude,Location,Slope,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,Soil_Fertility,Soil_Type,pH,Pollution_Level,Plot_Size,Chosen_Crop,Annual_Yield,Standard_Yield
3290,3290,560.55054,-10.34564584,-5.659759773,Rural_Hawassa,5.9469123,1747,-4.6,33.5,14.45,0.64,Silt,6.347852677,0.2271612255,3.3,coffee,1.562510189,0.4734879361
34576,34576,407.6973,-11.30085281,-9.011192951,Rural_Akatsi,10.198058,1883,-5.9,30.6,12.35,0.67,Silt,6.039754432,0.08300489924,4.9,rice,2.958476919,0.6037707998
29580,29580,695.4826,-8.606448253,-0.6326100064,Rural_Sokoto,5.6092916,1731,-3.4,32.5,14.55,0.64,Volcanic,4.507284166,0.115368214,4,cassava,1.398084317,0.3495210794
35327,35327,692.79114,-8.255004181,-6.321938103,Rural_Hawassa,3.2221856,1202,-3.9,30.2,13.15,0.59,Sandy,5.014254438,0.245357784,6.9,tea,4.056126255,0.5878443848
34951,34951,669.07306,-8.813710142,-7.13276871,Rural_Akatsi,6.399319,1431,-3.9,31.4,13.75,0.62,Volcanic,4.44586534,0.04371274405,4.7,tea,3.511895563,0.7472118219
44432,44432,685.76184,-2.762564129,-2.66419114,Rural_Kilimani,2.2601972,877.3,-4.3,31,13.35,0.57,Sandy,5.434337904,0.3646530296,9.7,potato,5.414419565,0.558187584
369,369,620.5011,-1.712737605,-5.839944353,Rural_Kilimani,6.8932214,372.6,-5.3,30.4,12.55,0.54,Loamy,6.008074216,0.2343322646,4.1,potato,2.534234531,0.6181059833
34010,34010,516.1347,-8.881295541,-5.511107495,Rural_Hawassa,3.0960293,1220.1,-5.5,29.1,11.8,0.59,Peaty,4.277444918,0.09199603194,8.7,cassava,3.257228371,0.3743940656
14091,14091,577.8157,-6.439209808,-2.101114329,Rural_Hawassa,6.899772,919.9,-5.2,30,12.4,0.58,Loamy,4.954622418,0.6972934459,4.3,potato,2.213323029,0.5147262857
29554,29554,809.32605,-1.478441557,-1.407403698,Rural_Kilimani,4.639986,1405.9,-2.7,30.4,13.85,0.61,Volcanic,5.424692648,0.05342344091,2.1,cassava,1.12528762,0.5358512475
20798,20798,750.9722,-3.636668616,-6.380498091,Rural_Kilimani,26.641857,498.2,-4,30.4,13.2,0.61,Sandy,4.620500619,0.2074425492,1.7,wheat,0.7524752726,0.4426325133
29213,29213,443.73727,-10.67005575,-6.380498091,Rural_Hawassa,14.8590555,1717.9,-5.7,31.5,12.9,0.67,Silt,6.331383072,0.1839984312,1,coffee,0.5044941839,0.5044941839
11638,11638,673.8912,-3.397866875,-6.727353407,Rural_Kilimani,7.099212,437.1,-4.8,28.5,11.85,0.55,Sandy,6.341398203,0.1795878511,4.5,wheat,2.572626754,0.5716948342
30804,30804,716.73944,-6.281510545,-6.898528757,Rural_Amanzi,16.57372,694.6,-4.2,32,13.9,0.6,Sandy,5.88024418,0.3648505358,0.6,potato,0.3410923655,0.5684872759
14084,14084,805.21783,-9.863536666,0.574626676,Rural_Sokoto,25.550663,2180.4,-2.1,30.6,14.25,0.74,Volcanic,5.253393945,0.2631120308,1.4,tea,0.9754675226,0.6967625161
17457,17457,487.74942,-9.68781463,-2.758788044,Rural_Hawassa,9.000789,1606.3,-5.3,32.3,13.5,0.64,Silt,6.084216472,0.02205752082,5,rice,3.49608912,0.699217824
17104,17104,743.63727,-1.965056426,-6.240855042,Rural_Kilimani,15.207273,496.8,-4.1,30,12.95,0.58,Sandy,6.223757944,0.3077658131,1.3,wheat,0.7254864551,0.5580665039
39153,39153,505.30185,-2.212869554,-5.101187577,Rural_Kilimani,8.345489,290.5,-6.4,32.2,12.9,0.54,Loamy,6.241408653,0.1614134711,4.8,maize,2.889377428,0.6019536307
39988,39988,465.7363,-0.8746786634,-3.596646338,Rural_Kilimani,38.185417,529.4,-6.6,33.7,13.55,0.65,Loamy,5.097621211,0.01667302642,1.6,maize,0.8806441932,0.5504026208
12653,12653,352.56815,-11.14765924,-6.844473383,Rural_Hawassa,25.468119,1717.6,-6.6,35.5,14.45,0.7,Silt,5.397620154,0.02658020914,0.6,rice,0.3482401794,0.5804002989
9048,9048,813.1605,-2.501233921,-0.9659514784,Rural_Kilimani,5.3281417,1397.7,-2.6,27.6,12.5,0.61,Volcanic,5.478422027,0.1866640813,4.9,cassava,2.547376488,0.5198727526
11032,11032,567.54297,-14.01778583,-6.281396572,Rural_Hawassa,3.6596882,1652.3,-4.6,32.3,13.85,0.63,Silt,5.803322222,2.93E-08,11.8,cassava,5.56977983,0.4720152398
1227,1227,674.3975,-8.286544034,-4.173236993,Rural_Hawassa,1.6718128,1218.7,-4.1,30.5,13.2,0.59,Volcanic,4.988272742,0.03336599654,12.6,tea,9.24758287,0.7339351484
30002,30002,604.1409,-9.011960645,-7.281420988,Rural_Akatsi,3.9708903,1443.5,-4.5,32.2,13.85,0.61,Peaty,4.994371707,0.04208590906,6.8,tea,4.432460793,0.6518324695
23114,23114,583.59875,-6.795159573,-2.578603465,Rural_Hawassa,12.438253,902.2,-5.2,31.5,13.15,0.6,Loamy,6.349053798,0.4603917078,1.9,maize,1.105791761,0.5819956637
28066,28066,708.1243,-7.772895005,-1.492991373,Rural_Sokoto,2.0282214,1435.6,-3.6,31.9,14.15,0.61,Volcanic,4.090375202,0.41857706,5.5,tea,3.276865711,0.5957937656
33543,33543,864.9879,-4.736057765,-5.461556736,Rural_Kilimani,14.0739,611.9,-2.9,29.8,13.45,0.58,Rocky,5.095607957,0.2957166003,0.9,wheat,0.4626740991,0.5140823324
32995,32995,366.23502,-10.93589166,-8.574245346,Rural_Akatsi,14.636444,1792.2,-6.2,33.4,13.6,0.67,Silt,6.601073481,0.1403341148,1,wheat,0.5020709473,0.5020709473
35366,35366,824.68475,-7.079018247,-7.479624026,Rural_Akatsi,23.881372,1066.7,-2.8,27.1,12.15,0.65,Sandy,5.755501911,0.159736534,1.1,wheat,0.5490437895,0.4991307177
22417,22417,757.34705,-2.568819319,-3.520067892,Rural_Kilimani,2.3370097,778.4,-3.7,27.2,11.75,0.56,Sandy,5.879256096,0.2357868035,11,wheat,5.802154512,0.527468592
35092,35092,827.89606,-8.502817309,-1.245237577,Rural_Sokoto,6.4205747,1779,-2.2,31.5,14.65,0.65,Volcanic,5.859674584,0.1290375386,2.6,tea,1.866861519,0.7180236613
41704,41704,849.82587,-4.492750331,-3.371415614,Rural_Kilimani,10.425729,828.7,-2.8,31.5,14.35,0.59,Rocky,4.4165951,0.2151654373,4.6,potato,2.148022116,0.4669613296
36337,36337,716.39343,-9.557149526,-0.6326100064,Rural_Sokoto,1.0600858,1980.5,-3,32.7,14.85,0.64,Volcanic,4.508725778,0.2035624254,10.7,tea,8.517625791,0.7960397935
3309,3309,742.5706,-5.389383284,-5.857962811,Rural_Kilimani,21.804155,522.9,-4.1,28.9,12.4,0.6,Sandy,5.46262476,0.3076205917,1.3,potato,0.7870976637,0.6054597413
27837,27837,816.6562,-3.857447585,-1.240732962,Rural_Kilimani,2.360899,1256.1,-2.7,29,13.15,0.59,Volcanic,4.833347067,0.6646787339,10.3,tea,5.001853128,0.4856168085
26812,26812,444.61383,-9.539126753,-3.71827093,Rural_Hawassa,10.1972685,1435,-6,33.5,13.75,0.63,Silt,5.937885352,0.007942135188,2.2,banana,0.982530354,0.4466047064
4750,4750,743.26245,-5.303775113,-3.506554049,Rural_Kilimani,38.824223,709.5,-3.9,28.5,12.3,0.67,Sandy,6.047463307,0.1984258864,1.6,potato,0.9252622165,0.5782888853
13308,13308,894.07935,-3.916021597,-1.853360532,Rural_Kilimani,11.294977,1210.6,-2.1,30.4,14.15,0.62,Volcanic,4.145892308,0.5602945043,2.9,tea,1.193945595,0.4117053777
24735,24735,943.88196,-2.253420793,-8.290454633,Rural_Kilimani,17.36331,880.9,-1.9,27.3,12.7,0.61,Rocky,4.358304271,0.01281684412,2,potato,1.040639911,0.5203199556
1905,1905,377.0812,-12.12088898,-8.443611526,Rural_Akatsi,7.9548616,1840.9,-6.2,34.6,14.2,0.66,Silt,7.445947093,0.1137616358,4.1,rice,1.828626227,0.4460063968
7901,7901,714.3027,-6.63746031,-6.96159336,Rural_Amanzi,8.242416,788.9,-4,27.6,11.8,0.58,Sandy,6.530252556,0.3061239305,2.2,potato,1.066209704,0.4846407747
11247,11247,806.45996,-5.204649862,-5.943550486,Rural_Kilimani,3.1989806,575.1,-3.5,29,12.75,0.55,Sandy,6.464770439,0.3105897655,9.2,wheat,5.432675561,0.5905082132
4156,4156,520.2977,-2.429142829,-5.209298325,Rural_Kilimani,21.483837,292.3,-6.3,32.9,13.3,0.58,Loamy,5.3792858,0.1965892189,1.4,potato,0.8815679014,0.6296913581
943,943,298.87646,-13.5717222,-7.13276871,Rural_Hawassa,3.8393886,1510.3,-7.2,34.4,13.6,0.62,Silt,5.735807613,7.85E-07,12.1,wheat,5.595394675,0.462429312
14749,14749,683.7613,-4.650449594,-1.020006852,Rural_Kilimani,9.496325,1122.4,-4.1,30.3,13.1,0.61,Sandy,5.036211315,0.8524370686,4,tea,1.489253008,0.372313252
30931,30931,376.90778,-1.126997485,-5.042627589,Rural_Kilimani,38.668354,175.2,-7.7,33.4,12.85,0.63,Loamy,5.811077679,0.03736804866,0.6,wheat,0.3645641991,0.6076069985
2762,2762,959.1869,-4.181857497,-3.948006268,Rural_Kilimani,4.8174734,850.7,-1.8,28,13.1,0.57,Rocky,6.113444561,0.2114400919,3.6,coffee,1.423347634,0.3953743427
14131,14131,789.2063,-5.249706794,-4.587661525,Rural_Kilimani,20.755314,609.3,-3.6,30.1,13.25,0.6,Sandy,6.386790325,0.2613405782,1.2,wheat,0.7194646693,0.5995538911
8161,8161,692.10156,-9.485058434,-2.587612693,Rural_Hawassa,14.642753,1753.3,-3.6,31.6,14,0.67,Volcanic,5.562655387,0.04199323128,1.2,tea,0.9925759892,0.8271466577
26628,26628,640.6938,-8.737113357,-3.812867834,Rural_Hawassa,4.4850006,1369.7,-4.2,30.7,13.25,0.61,Volcanic,5.323540181,0.01456480266,4.1,cassava,2.078353165,0.506915406
2294,2294,317.34537,-13.00851054,-7.961617776,Rural_Hawassa,7.469978,1667.1,-6.9,32.5,12.8,0.64,Silt,6.374949066,0.001226701772,3.5,banana,1.544421048,0.4412631565
9189,9189,144.83813,-12.33716225,-7.015648734,Rural_Hawassa,8.106139,1562.8,-8.6,36.3,13.85,0.64,Silt,5.572066413,0.001636208707,4.4,wheat,1.96367397,0.4462895387
17095,17095,458.42703,-0.9197355957,-3.479526362,Rural_Kilimani,6.9124475,548.8,-6.6,27.9,10.65,0.56,Loamy,5.329607329,0.02023472685,2.8,wheat,1.724911551,0.6160398396
41454,41454,888.50073,-2.924769085,-7.749900895,Rural_Kilimani,12.809884,759.7,-2.5,28.3,12.9,0.59,Rocky,4.570203788,0.05273844087,0.7,tea,0.3140697316,0.4486710451
40584,40584,774.927,-5.064973371,-3.781335532,Rural_Kilimani,12.470125,686.3,-3.6,30,13.2,0.58,Sandy,5.000592755,0.2011381055,0.7,wheat,0.3231953094,0.4617075848
8755,8755,718.3224,-8.056753679,-4.290356969,Rural_Hawassa,8.301594,1177.7,-3.7,30.2,13.25,0.61,Sandy,6.418722828,0.04844470139,3.7,wheat,2.028430974,0.5482245875
33928,33928,900.1029,-1.92901088,-6.385002706,Rural_Kilimani,31.064709,662.5,-2.5,29.6,13.55,0.64,Sandy,5.617843377,0.2840299494,1.5,potato,0.9529056345,0.635270423
12949,12949,707.3857,-7.633218515,-7.488633255,Rural_Akatsi,5.75728,1109.1,-3.9,29.5,12.8,0.59,Sandy,6.111114001,0.0694427149,4.4,cassava,2.530344465,0.5750782875
31263,31263,882.42694,-4.407142159,-4.758836876,Rural_Kilimani,18.976517,666.6,-2.7,29,13.15,0.6,Rocky,5.218792083,0.2473210698,1.3,wheat,0.6555485427,0.5042681097
16132,16132,748.4278,-2.663438877,-3.416461759,Rural_Kilimani,18.25727,785.2,-3.8,28.8,12.5,0.61,Sandy,6.032396608,0.2671144424,1.9,maize,0.9778668119,0.5146667431
33368,33368,642.5616,-6.087765735,-4.218283138,Rural_Hawassa,15.348872,581.4,-5,29.6,12.3,0.58,Sandy,5.998716368,0.1980017407,0.9,wheat,0.4989345146,0.5543716829
43310,43310,699.61786,-6.966375916,-5.655255159,Rural_Hawassa,15.54348,770.6,-4.2,29.6,12.7,0.6,Sandy,5.85057546,0.2620801769,1.8,wheat,0.9179554356,0.509975242
8206,8206,518.21716,-7.024949928,-0.6281053919,Rural_Sokoto,18.594091,1191,-5.5,32.5,13.5,0.64,Loamy,5.255987607,0.6836927741,2,cassava,1.049453633,0.5247268167
40216,40216,847.7045,-2.212869554,-1.628129808,Rural_Kilimani,14.605323,1325,-2.4,30.1,13.85,0.64,Volcanic,4.750091664,0.1710041073,1.6,tea,1.043406908,0.6521293177
289,289,623.4785,-11.05303968,-0.8308130438,Rural_Sokoto,7.563246,2113.2,-3.8,30.1,13.15,0.67,Silt,6.259286014,0.3027491978,3.9,coffee,2.082509554,0.5339768087
37163,37163,925.8718,-4.429670625,-3.569618652,Rural_Kilimani,2.311886,873.4,-2.1,30,13.95,0.57,Rocky,4.459640983,0.2100693671,5.7,potato,2.699506796,0.4735976836
18143,18143,889.02673,-3.60062307,-2.213729691,Rural_Kilimani,3.9510632,1143.6,-2.2,29.1,13.45,0.59,Rocky,5.917965692,0.4476551293,11.1,coffee,3.119566757,0.2810420502
16658,16658,585.2675,-1.550532649,-3.677729399,Rural_Kilimani,34.891552,615.4,-5.4,33.3,13.95,0.65,Loamy,5.593544209,0.06382841271,1.2,maize,0.753991565,0.6283263041
20129,20129,600.44226,-9.67429755,-2.601126537,Rural_Hawassa,6.6304035,1725.1,-4.3,27.6,11.65,0.64,Silt,5.947768316,0.05495492834,4.1,coffee,1.954538744,0.4767167668
15614,15614,571.37866,-1.284696748,-4.81289225,Rural_Kilimani,13.825351,407,-5.7,32.5,13.4,0.57,Loamy,4.841479328,0.03663556085,1.7,cassava,0.8586694605,0.5050996827
28037,28037,461.1391,-0.906218516,-4.137200077,Rural_Kilimani,14.839983,406.3,-6.7,31,12.15,0.57,Loamy,4.752588797,0.01222285988,1.1,potato,0.6547906578,0.5952642343
11986,11986,440.51422,-10.3096003,-5.168756794,Rural_Hawassa,2.7854187,1610.8,-5.8,30.6,12.4,0.62,Silt,6.057957588,0.08016820477,6.2,banana,2.924803024,0.4717424232
12793,12793,368.30954,-0.7800591055,-3.49754482,Rural_Kilimani,20.921926,452.9,-7.5,32.7,12.6,0.59,Loamy,5.617567013,0.01415578,1.6,potato,1.056822117,0.6605138233
22186,22186,679.48346,-2.271443566,-6.785913395,Rural_Kilimani,45.44929,447.9,-4.7,29.9,12.6,0.67,Sandy,5.15017506,0.2329925917,0.6,potato,0.3472145535,0.5786909225
14989,14989,315.7669,-13.49512541,-7.204842542,Rural_Hawassa,6.1793923,1545,-7.1,32.9,12.9,0.63,Silt,6.741001669,2.16E-06,2.7,banana,0.9988168017,0.3699321488
41769,41769,619.2184,-9.358899024,-1.506505217,Rural_Sokoto,7.8713017,1761,-4.1,31.6,13.75,0.65,Silt,5.518433808,0.0687502943,2.6,coffee,1.122217383,0.4316220705
31338,31338,734.3039,-5.857975381,-7.803956269,Rural_Amanzi,65.59358,751.1,-3.9,30.2,13.15,0.75,Sandy,6.084577795,0.3652237331,1.5,maize,0.7540267928,0.5026845285
15125,15125,591.89154,-1.874942561,-4.50207385,Rural_Kilimani,12.20014,461,-5.5,31,12.75,0.56,Loamy,4.62221376,0.06611718465,1.1,wheat,0.6442384515,0.5856713195
35319,35319,759.3468,-6.056225883,0.5295805311,Rural_Sokoto,2.9516306,1417.2,-3.1,29.3,13.1,0.61,Volcanic,4.477092094,0.8402740331,10,tea,4.853129576,0.4853129576
16730,16730,696.022,-8.597436867,-7.326467133,Rural_Akatsi,12.510861,1401.5,-3.7,29.9,13.1,0.64,Volcanic,4.338308584,0.05077306672,0.8,tea,0.5705915707,0.7132394633
38157,38157,801.9852,-5.254212487,-7.79494704,Rural_Amanzi,1.6430908,745,-3.3,31.9,14.3,0.55,Sandy,5.435727208,0.3976920573,12.3,potato,7.25013688,0.5894420228
38263,38263,879.21826,-1.730760378,-1.443440614,Rural_Kilimani,9.672842,1445.4,-2,29.5,13.75,0.63,Volcanic,4.46500685,0.08138586758,2.8,tea,1.81335338,0.647626207
15938,15938,475.58487,-7.128580873,-3.659710941,Rural_Hawassa,7.9528728,705,-6.3,31.9,12.8,0.57,Loamy,5.132334937,0.12078459,4.6,potato,2.960066172,0.6434926461
22952,22952,797.64087,-5.398394671,-6.159771981,Rural_Kilimani,7.3861103,590.4,-3.5,30.3,13.4,0.56,Sandy,5.065787674,0.3082550952,3.2,wheat,1.465656763,0.4580177385
21176,21176,790.723,-2.010113358,-7.515660942,Rural_Kilimani,26.00981,621.2,-3.6,29.4,12.9,0.62,Sandy,4.502572983,0.05696887108,1.6,potato,0.8976445908,0.5610278692
21393,21393,616.4003,-6.02468603,-7.065199493,Rural_Amanzi,9.824077,558.7,-5.2,29.9,12.35,0.56,Loamy,6.492111913,0.4294569747,2.3,maize,1.445198776,0.6283472938
27303,27303,607.97144,-8.426220524,-4.866947624,Rural_Hawassa,8.59979,1160.5,-4.7,32.5,13.9,0.61,Loamy,5.365089716,0.2442921796,2.6,wheat,1.419758258,0.5460608684
25800,25800,907.39105,-4.280982749,-4.497569236,Rural_Kilimani,7.4735456,720.4,-2.4,28.9,13.25,0.57,Rocky,6.101869319,0.2263556801,3.6,wheat,2.262685912,0.6285238646
40593,40593,847.70544,-4.749574845,-5.461556736,Rural_Kilimani,11.484627,594.2,-3.1,30.7,13.8,0.57,Rocky,4.934603598,0.2964630175,4.8,tea,2.204414862,0.4592530963
43567,43567,373.09207,-11.86406446,-5.339932145,Rural_Hawassa,35.93584,1793.1,-6.3,34.1,13.9,0.74,Silt,5.207197269,0.001268347635,0.5,banana,0.2189643348,0.4379286696
4146,4146,732.5964,-2.172318315,-3.267809481,Rural_Kilimani,39.91917,827,-3.9,30.2,13.15,0.68,Sandy,5.783767297,0.2024980301,1.3,potato,0.7636299396,0.5874076459
13459,13459,711.718,-8.390174978,-3.84890475,Rural_Hawassa,6.67591,1303,-3.8,31.5,13.85,0.61,Volcanic,4.941811685,0.02518002617,2.7,cassava,1.26492535,0.4684908702
32957,32957,827.7437,-4.857711483,-6.394011935,Rural_Kilimani,7.4842587,593.6,-3.2,30.3,13.55,0.56,Sandy,5.342309368,0.3163171396,3,wheat,1.446233522,0.4820778405
14680,14680,794.3468,-2.010113358,-6.43004885,Rural_Kilimani,13.789772,553.1,-3.6,30.4,13.4,0.58,Sandy,5.799929157,0.2921613017,1.6,wheat,0.8481613638,0.5301008524
32656,32656,694.25604,-7.957628428,-5.930036642,Rural_Hawassa,5.3896694,1082.4,-4,29.2,12.6,0.59,Sandy,5.365720943,0.3535738997,4.8,wheat,1.869080752,0.3893918233
39895,39895,729.6775,-8.489300229,-5.128215264,Rural_Hawassa,1.6405541,1303.8,-3.5,28.7,12.6,0.6,Volcanic,4.98911756,0.3840333924,9.3,tea,6.110227267,0.6570136846
19866,19866,634.2326,-9.854525279,-7.79494704,Rural_Akatsi,5.490446,1780.6,-3.9,33.7,14.9,0.64,Silt,5.782355523,0.07446376848,3.1,cassava,1.453886156,0.4689955343
18115,18115,732.5643,-3.465452273,-1.583083663,Rural_Kilimani,11.2526,1122.1,-3.6,30,13.2,0.61,Sandy,5.135472107,0.4976369423,2.6,tea,1.240756823,0.4772141625
30459,30459,647.2607,-10.07530425,-1.25875142,Rural_Sokoto,7.7523947,1976.4,-3.6,28.9,12.65,0.67,Volcanic,5.009676127,0.1415171751,3.4,tea,2.910724639,0.856095482
36653,36653,593.18884,-14.07185415,-6.38950732,Rural_Hawassa,4.521837,1663.2,-4.4,30.1,12.85,0.63,Silt,5.859542422,2.10E-08,4,banana,2.099991573,0.5249978932
21268,21268,574.8962,-9.940133451,-1.420917541,Rural_Sokoto,38.0457,1860.8,-4.4,31.8,13.7,0.75,Silt,5.61942905,0.1241362645,1.7,coffee,0.8037632612,0.4728019183
26551,26551,366.5192,-11.41349514,-5.650750544,Rural_Hawassa,1.7911035,1752.9,-6.4,32.7,13.15,0.63,Silt,7.006614292,0.02009670083,14.3,banana,5.674271362,0.3968021931
42892,42892,772.6632,-8.417209138,-0.5335084877,Rural_Sokoto,13.688585,1768.4,-2.7,33.2,15.25,0.67,Volcanic,4.812250984,0.139701594,1.7,tea,1.378842924,0.8110840728
33667,33667,955.70593,-4.443187705,-3.31736024,Rural_Kilimani,9.454109,950.4,-1.8,28.5,13.35,0.59,Rocky,6.130549354,0.2214264504,2.2,wheat,1.328844099,0.604020045
19205,19205,572.93774,-2.40210867,-4.524596923,Rural_Kilimani,10.4574795,421.1,-5.7,33.2,13.75,0.56,Loamy,5.050053579,0.1086955486,2.2,potato,1.411621766,0.6416462574
15631,15631,805.4218,-3.420395341,-2.83536649,Rural_Kilimani,3.639711,929.2,-3.1,29.2,13.05,0.57,Sandy,4.999621265,0.3800490318,13.3,tea,6.158887071,0.4630742159
16750,16750,574.5148,-8.457760377,-6.222836584,Rural_Hawassa,5.2143126,1145.9,-5,31.8,13.4,0.59,Loamy,5.548443397,0.1938088793,3.8,cassava,2.373883413,0.6247061612
14421,14421,480.75174,-9.241750999,-6.511131911,Rural_Akatsi,10.5782385,1341.4,-5.7,30.5,12.4,0.63,Silt,6.25075945,0.06172086085,3.3,wheat,1.848762714,0.5602311255
18858,18858,674.0317,-8.065765065,-7.26340253,Rural_Akatsi,16.369314,1169.8,-4.3,32.1,13.9,0.63,Sandy,6.319994668,0.07515814268,1.4,coffee,0.65293313,0.4663808071
7708,7708,226.12839,-11.82801892,-7.159796397,Rural_Hawassa,4.079226,1656.6,-7.8,34.8,13.5,0.63,Silt,6.697051001,0.01417920891,5.3,banana,2.057556726,0.3882182502
29682,29682,758.8936,-9.881559439,0.4845343863,Rural_Sokoto,1.9600044,2140.9,-2.5,27.6,12.55,0.66,Volcanic,5.016896419,0.2880172912,6.4,banana,3.40048807,0.5313262609
43786,43786,571.26074,-6.069742963,-1.988498967,Rural_Hawassa,21.359512,882.8,-5.3,31.2,12.95,0.63,Loamy,5.14770883,0.7573935874,1.5,cassava,0.7828856319,0.5219237546
27755,27755,810.2619,-5.957100632,-7.849002414,Rural_Amanzi,68.26107,814.3,-3.5,28.6,12.55,0.77,Sandy,6.321135572,0.3462824014,1.5,wheat,0.8251356635,0.5500904423
44882,44882,480.08157,-0.8206103446,-4.668744586,Rural_Kilimani,14.791574,331.5,-6.6,33,13.2,0.56,Loamy,6.002106719,0.01134515226,1.3,wheat,0.8718625764,0.6706635203
17581,17581,780.71326,-7.822457631,1.340411139,Rural_Sokoto,14.655544,1701.5,-2.9,32,14.55,0.67,Volcanic,5.118275395,0.1089467113,1.7,coffee,0.7901004371,0.464764963
36865,36865,342.96378,-12.33716225,-8.632805334,Rural_Akatsi,15.550856,1797.4,-6.5,31.5,12.5,0.68,Silt,5.427056192,0.04321830957,1.2,rice,0.6764562185,0.5637135154
32451,32451,626.42505,-6.678011549,-0.8082899713,Rural_Sokoto,15.262019,1222.2,-4.5,29,12.25,0.63,Silt,5.791969501,0.802952213,1.7,cassava,0.7310757683,0.4300445696
1043,1043,449.7079,-11.98121249,-9.150836,Rural_Akatsi,4.925608,1943.5,-5.4,32.1,13.35,0.65,Silt,6.756992016,0.02855710244,4.2,wheat,2.144132638,0.510507771
25930,25930,775.4758,-5.330809272,-5.209298325,Rural_Kilimani,7.9480715,559.3,-3.7,30.4,13.35,0.56,Sandy,6.488128524,0.301255013,3.4,maize,1.84302861,0.5420672383
10324,10324,767.0799,-8.660516572,0.7007558816,Rural_Sokoto,2.988079,1895.7,-2.6,30.8,14.1,0.64,Volcanic,4.862394318,0.084296418,11.5,tea,9.587489527,0.8336947415
7616,7616,509.59415,-8.890306927,-6.263378114,Rural_Hawassa,6.1341205,1235.7,-5.5,33.4,13.95,0.6,Peaty,5.455914,0.08553967769,3.4,cassava,1.612057727,0.4741346256
686,686,701.761,-5.961606325,-3.857913979,Rural_Hawassa,16.248205,677.5,-4.3,30,12.85,0.59,Sandy,5.659439327,0.2118702818,1.6,potato,0.9763615399,0.6102259625
4851,4851,600.43445,-9.68781463,-5.416510591,Rural_Hawassa,27.155865,1561.1,-4.7,32.1,13.7,0.69,Silt,5.771966791,0.09365372441,1.1,banana,0.5411398911,0.4919453556
4093,4093,514.06445,-6.880767745,-0.583059247,Rural_Sokoto,6.98241,1166.8,-5.6,30.7,12.55,0.6,Loamy,5.637338377,0.745159318,3.8,cassava,2.096715487,0.5517672334
1956,1956,425.2068,-10.88632903,-7.330971748,Rural_Hawassa,1.4076142,1773.9,-5.8,34.7,14.45,0.63,Silt,5.509094415,0.02909003625,12.6,rice,7.791824278,0.6183987522
19652,19652,817.2334,-10.7736867,-0.2947639199,Rural_Sokoto,31.905096,2312,-1.8,28.8,13.5,0.77,Volcanic,5.371309285,0.358253823,1.1,tea,0.6936335755,0.6305759778
10593,10593,379.43668,-10.89083472,-6.339956561,Rural_Hawassa,9.616693,1695.4,-6.3,34.4,14.05,0.65,Silt,5.525407035,0.1266719913,4.3,cassava,2.033377809,0.4728785603
40371,40371,790.87244,-7.385405387,-7.110245638,Rural_Akatsi,4.1708326,1077.5,-3.1,30.3,13.6,0.59,Sandy,6.091044189,0.1384956192,2,cassava,1.176330059,0.5881650297
40250,40250,845.2817,-3.605128763,-6.425544236,Rural_Kilimani,12.48247,598.9,-3.1,28.6,12.75,0.58,Rocky,5.797859823,0.2044776082,1.5,potato,0.9052086111,0.6034724074
1464,1464,458.64865,-7.425956626,-2.05156357,Rural_Sokoto,36.993977,1005.1,-6.2,30.8,12.3,0.68,Loamy,5.970404877,0.5148725127,1.7,banana,0.7604798416,0.4473410833
40365,40365,673.9551,-8.187418783,-5.55615364,Rural_Hawassa,9.897581,1128.6,-4.2,30.6,13.2,0.61,Sandy,4.930802192,0.2856427129,3.2,cassava,1.558740884,0.4871065262
35644,35644,640.4097,-2.041653211,-5.848953582,Rural_Kilimani,68.99829,391.6,-5.1,33,13.95,0.74,Sandy,5.686144478,0.3093956065,1.5,potato,0.8471410635,0.564760709
25200,25200,871.028,-6.533829366,-8.200362344,Rural_Amanzi,9.678894,1082.9,-2.4,31.5,14.55,0.6,Rocky,5.629536183,0.1415667631,3.4,cassava,1.828698641,0.5378525414
10480,10480,554.10004,-8.89481262,-2.862394177,Rural_Hawassa,15.102254,1419.4,-5,29.4,12.2,0.65,Silt,6.743857821,0.01952645652,1.2,wheat,0.6833897562,0.5694914635
4580,4580,327.14575,-13.39149447,-6.704830334,Rural_Hawassa,1.6326679,1572.4,-7,32.5,12.75,0.62,Silt,5.786867663,4.40E-07,13.2,rice,8.291349524,0.6281325397
